mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_dropout_rate,param_hidden_layer_count,param_node_count,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.398879686991374,1.0512267786095413,0.6632640361785889,0.10376948534456638,256,0.0,4,400,"{'batch_size': 256, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 400}",-0.019004610595350586,-0.010744618523540726,-0.012826826606393301,-0.01419201857509487,0.003507580276120647,1
3.7850023905436196,0.08205091351502868,0.4579743544260661,0.01602702060069694,256,0.0,3,300,"{'batch_size': 256, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 300}",-0.021847893155460287,-0.008641032072495513,-0.014854784831620726,-0.015114570019858843,0.005394806834614397,2
5.098756710688273,1.3089346828049637,0.6104639371236166,0.11993829572255822,256,0.0,4,350,"{'batch_size': 256, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 350}",-0.00883833048287781,-0.03476076415869515,-0.00934567756120889,-0.01764825740092728,0.012102142122105516,3
4.421760241190593,0.3744719325038595,0.6942827701568604,0.11867848119595988,256,0.2,4,300,"{'batch_size': 256, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 300}",-0.020506285106582978,-0.020179890003310032,-0.029219973971087977,-0.02330204969366033,0.004186725391511111,4
4.354258060455322,0.2346913819662065,0.6956514517466227,0.15549303130124456,256,0.1,3,350,"{'batch_size': 256, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 350}",-0.0226803724017055,-0.014925100845292,-0.034047261443064976,-0.02388424489668749,0.007852865218924277,5
5.001475254694621,1.255269596140107,0.5906473795572916,0.13686243601932976,256,0.1,4,300,"{'batch_size': 256, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 300}",-0.028335362226726862,-0.03443683070645033,-0.013004016883471147,-0.025258736605549448,0.009016303603372647,6
3.574660062789917,0.43174911025452634,0.5917372703552246,0.1933794101484755,512,0.0,3,350,"{'batch_size': 512, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 350}",-0.030143977059033777,-0.02448427962240977,-0.03922923824835427,-0.031285831643265934,0.006073512171105654,7
3.9698355992635093,0.548269646451589,0.5683178106943766,0.16000758533057996,512,0.0,3,400,"{'batch_size': 512, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 400}",-0.03502636078736216,-0.03263249742513687,-0.033199511068050726,-0.033619456426849915,0.0010214078609233055,8
6.635119517644246,0.8801252905043745,0.7264578342437744,0.0909066148409002,256,0.1,4,350,"{'batch_size': 256, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 350}",-0.03677031195572429,-0.047078504500196065,-0.024331295255030104,-0.036060037236983485,0.009300080635596758,9
3.879469712575277,0.5620812103291594,0.45113452275594074,0.02022604475407673,512,0.1,3,350,"{'batch_size': 512, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 350}",-0.03514289091221136,-0.031120309628370025,-0.04229681936127137,-0.03618667330061758,0.004622099357663492,10
4.092046499252319,0.47249010463441043,0.5551909605662028,0.16582982105604593,512,0.2,3,400,"{'batch_size': 512, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 400}",-0.03879391774978623,-0.035472507563717066,-0.03496389431301157,-0.036410106542171625,0.0016983499374118131,11
4.862831672032674,1.4204943201104283,0.44611310958862305,0.06999146535326066,256,0.2,4,200,"{'batch_size': 256, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 200}",-0.04116791481932971,-0.04207428632636237,-0.027356799435454188,-0.03686633352704876,0.006734429265923463,12
21.345710198084515,24.339003258837163,0.7670372327168783,0.01757615811813135,256,0.0,3,350,"{'batch_size': 256, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 350}",-0.010219302197900968,-0.014823456965130894,-0.08679122766046196,-0.03727799560783127,0.0350615617783292,13
6.9155433177948,0.58546876597601,1.0382180213928223,0.3540730102754883,512,0.1,4,400,"{'batch_size': 512, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 400}",-0.03377258705433208,-0.039925068937013156,-0.040443737766971355,-0.0380471312527722,0.003029967042406688,14
2.7628697554270425,0.006904661285615821,0.38022692998250324,0.05635028830208996,256,0.2,3,200,"{'batch_size': 256, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 200}",-0.048960532082490245,-0.029046715510629605,-0.03920550472243542,-0.03907091743851842,0.00813033857094,15
7.91657026608785,3.2818002413134435,0.6874685287475586,0.1004493182152971,256,0.2,4,400,"{'batch_size': 256, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 400}",-0.02905368894704029,-0.053349364035364874,-0.035288890876736624,-0.03923064795304726,0.010302848914607476,16
3.7699735164642334,0.5281140993450741,0.42073432604471844,0.027932128015692913,512,0.2,3,350,"{'batch_size': 512, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 350}",-0.04065111070392232,-0.03828763188111213,-0.03969248925497395,-0.039543743946669464,0.0009706018447420505,17
6.710340261459351,0.45414905787072785,0.6339207490285238,0.1155500670301017,512,0.2,4,400,"{'batch_size': 512, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 400}",-0.04446058624975489,-0.038992088339795034,-0.03759901928058311,-0.040350564623377674,0.0029613475173643137,18
4.781307299931844,0.23201587134679436,0.5688395500183105,0.20160369402887113,256,0.2,3,300,"{'batch_size': 256, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 300}",-0.029551188187083532,-0.03349320686625595,-0.05813103181728132,-0.0403918089568736,0.01264634067191362,19
5.122778574625651,1.497539623727795,0.5807684262593588,0.18182409623861043,512,0.1,3,400,"{'batch_size': 512, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 400}",-0.040304730393757024,-0.036261975166760274,-0.045225161387491074,-0.040597288982669455,0.003665048403758077,20
4.251276969909668,0.5349136534969215,0.6325604120890299,0.10950930462000806,256,0.0,3,400,"{'batch_size': 256, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 400}",-0.08199018647323164,-0.023260502092931824,-0.017178765020066954,-0.040809817862076804,0.02922457813403876,21
4.919632355372111,0.5058314820585998,0.6017568111419678,0.13701743308073067,512,0.2,4,350,"{'batch_size': 512, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 350}",-0.040558538673600444,-0.044258647000261594,-0.03839640023623846,-0.04107119530336683,0.0024205504739772885,22
4.108156681060791,0.46831848941506066,0.5303624471028646,0.010323696644056803,512,0.0,4,400,"{'batch_size': 512, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 400}",-0.04155588345384632,-0.031665060139280145,-0.051329174196647495,-0.04151670592992466,0.00802788874586893,23
3.614745299021403,0.8086680703754875,0.36110512415568036,0.012217127091997808,512,0.2,3,300,"{'batch_size': 512, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 300}",-0.044784634805745446,-0.044154354233727086,-0.0400076522065214,-0.04298221374866464,0.0021190132414033564,24
3.773787021636963,0.3839003375240209,0.8158257007598877,0.050495949330229724,256,0.0,4,300,"{'batch_size': 256, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 300}",-0.01158411602952619,-0.09021189335858028,-0.02993441260661529,-0.043910140664907255,0.03358643151627678,25
4.2660454114278155,0.22203234123777651,0.45391027132670086,0.019915400518435225,256,0.1,3,300,"{'batch_size': 256, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 300}",-0.08737832809804495,-0.021301256784349527,-0.023385790632556764,-0.04402179183831709,0.03066950980666742,26
4.124490261077881,0.5701507468968836,0.6730406284332275,0.14233597916465152,512,0.0,4,350,"{'batch_size': 512, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 350}",-0.04609999649158379,-0.03542652275982657,-0.050805685343843346,-0.044110734865084565,0.006434155308994964,27
4.970550457636516,1.3765995293729247,1.0486965974171956,0.39755548172056243,256,0.2,3,350,"{'batch_size': 256, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 350}",-0.027345724127413523,-0.06221569670804457,-0.043012017801207614,-0.0441911462122219,0.014260002449759866,28
3.8048880100250244,1.8066912815299747,0.43637832005818683,0.03412583985660032,512,0.0,3,300,"{'batch_size': 512, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 300}",-0.060428137672321844,-0.04009624085018043,-0.032217783551609966,-0.04424738735803741,0.011885005480331405,29
3.5247714519500732,0.5144096044745301,0.3869613806406657,0.042311802946472514,512,0.1,3,300,"{'batch_size': 512, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 300}",-0.05045153139911181,-0.048111000631034614,-0.039533720745693474,-0.0460320842586133,0.0046933333803466926,30
5.115000486373901,1.4791223474512405,0.6908617814381918,0.0965187242163866,256,0.2,3,400,"{'batch_size': 256, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 400}",-0.054064880534740144,-0.04492503402623105,-0.0419767870459559,-0.046988900535642364,0.005146206355164242,31
4.965949535369873,1.25712551433002,0.5292584101359049,0.037155151990024074,256,0.1,3,400,"{'batch_size': 256, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 400}",-0.09861250805697441,-0.02021029386208979,-0.024776263891600904,-0.047866355270221705,0.03593133300774257,32
4.195053497950236,0.3930636621464836,0.4298129876454671,0.01809359222649983,512,0.1,4,300,"{'batch_size': 512, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 300}",-0.044144266885475736,-0.047804201499014806,-0.05198604086792395,-0.04797816975080483,0.0032037533729906654,33
3.570361773173014,0.504737251152104,0.5917858282725016,0.18847529084976436,256,0.1,4,200,"{'batch_size': 256, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 200}",-0.026563080568502373,-0.0399887524262519,-0.078621342344894,-0.04839105844654942,0.022067543506831856,34
3.3388059933980307,0.40395531651812777,0.5816382567087809,0.18758911148029875,512,0.0,4,300,"{'batch_size': 512, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 300}",-0.05866043045547008,-0.04154482693039581,-0.049340793610619625,-0.04984868366549517,0.006996638966330658,35
2.7569547494252524,0.11221096083189919,0.47625048955281574,0.08402343651203362,256,0.0,4,200,"{'batch_size': 256, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 200}",-0.040233822951597296,-0.09607264306752909,-0.02228851788801389,-0.052864994635713425,0.03141850999768348,36
2.8001650174458823,0.843128612033389,0.3699837525685628,0.050999392982252645,256,0.0,3,200,"{'batch_size': 256, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 200}",-0.01582787066006301,-0.054062169142567965,-0.08918069628285533,-0.0530235786951621,0.029955169384710285,37
9.195038318634033,4.2980828384928875,0.7397112051645914,0.18982772588786045,512,0.1,4,350,"{'batch_size': 512, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 350}",-0.04586998554707787,-0.05039343151385882,-0.07095752948432106,-0.055740315515085924,0.010917511669872723,38
4.462906360626221,0.3664609915999943,0.5435609022776285,0.12521668788888238,512,0.2,4,300,"{'batch_size': 512, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 300}",-0.06254651338569814,-0.04791673942566789,-0.05881097644627905,-0.05642474308588169,0.006206349102228552,39
3.872168938318888,0.6710818021870518,0.3797701994578044,0.06936024643445202,256,0.1,3,200,"{'batch_size': 256, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 200}",-0.12423549840958996,-0.04366134227577405,-0.025552163068252587,-0.06448300125120553,0.04289332722300433,40
5.327083667119344,1.0893036467485706,0.629023551940918,0.12800005164229963,256,0.2,4,350,"{'batch_size': 256, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 350}",-0.02986013006342992,-0.09203813755936462,-0.0776329986067961,-0.06651042207653021,0.02657454841942874,41
2.3021668593088784,0.3867476299812405,0.34609079360961914,0.07760169258804274,512,0.0,3,200,"{'batch_size': 512, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 200}",-0.06909757549542128,-0.07799195338511786,-0.061197163186061665,-0.0694288973555336,0.006860445811015476,42
3.06477944056193,0.34362342500068066,0.38573090235392254,0.07100529984613647,512,0.2,3,200,"{'batch_size': 512, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 200}",-0.09581102579138309,-0.06454673448353286,-0.08173112004523536,-0.08069629344005043,0.0127845512845942,43
6.3784661293029785,0.8519667120747481,0.801755428314209,0.15676770961252504,256,0.1,4,400,"{'batch_size': 256, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 400}",-0.02420471364357999,-0.19878740982834886,-0.023290879954813933,-0.08209433447558093,0.082515308274557,44
3.642482042312622,0.8223023163928648,0.4884649912516276,0.03270726377705603,512,0.1,3,200,"{'batch_size': 512, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 200}",-0.07925345104540411,-0.0972589409821302,-0.07259364225315998,-0.08303534476023143,0.010418614124089723,45
3.8147048155466714,0.4715448975739771,0.4671029249827067,0.013151557441128999,512,0.1,4,200,"{'batch_size': 512, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 200}",-0.0759629800143732,-0.11395753287532509,-0.11393812380761917,-0.10128621223243917,0.01790623097612574,46
3.136480967203776,0.9315916996902667,0.4151960213979085,0.06278859799813784,512,0.0,4,200,"{'batch_size': 512, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 200}",-0.07410853175811662,-0.1423871132652757,-0.10719362980645553,-0.10789642494328261,0.027879043669761492,47
4.24457065264384,1.30177300510121,0.4497676690419515,0.011090249234592117,1024,0.0,3,400,"{'batch_size': 1024, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 400}",-0.09651848564696885,-0.13990306710082268,-0.11632940153252594,-0.11758365142677248,0.017733872186288635,48
3.3006667296091714,0.39595399125361347,0.9754212697347006,0.819705907248673,512,0.2,4,200,"{'batch_size': 512, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 200}",-0.12402964337754015,-0.15184632575040913,-0.12911844542163434,-0.13499813818319453,0.01209325003975434,49
4.387099027633667,0.6101520339539372,0.46897220611572266,0.011408886796196486,1024,0.1,3,400,"{'batch_size': 1024, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 400}",-0.12289642586122204,-0.15437910089366094,-0.14689020059010782,-0.1413885757816636,0.01342859172187475,50
4.596007426579793,1.4615210458702708,0.42171692848205566,0.015940891037822688,1024,0.2,3,400,"{'batch_size': 1024, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 400}",-0.16117055577338607,-0.1595030589789127,-0.1288180958720945,-0.1498305702081311,0.014873649959617445,51
4.298230250676473,1.012971437064792,0.40802613894144696,0.03964586999627281,1024,0.1,3,350,"{'batch_size': 1024, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 350}",-0.15199038880825072,-0.1688637264236041,-0.16881516802644436,-0.16322309441943306,0.007942747047468276,52
3.655219872792562,0.34867560608477477,0.5290420850118002,0.21562335503107793,1024,0.2,3,350,"{'batch_size': 1024, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 350}",-0.18886540815170555,-0.16528395235148463,-0.1614691867010783,-0.1718728490680895,0.012116061169635314,53
2.8319691816965737,0.4826108568809859,0.4116096496582031,0.058289035990058344,1024,0.0,3,300,"{'batch_size': 1024, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 300}",-0.17848572981881886,-0.15869930550483863,-0.18342135265277673,-0.1735354626588114,0.010682501658095036,54
4.030060529708862,0.26710534843669687,0.6214565436045328,0.1766930531950961,1024,0.0,4,400,"{'batch_size': 1024, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 400}",-0.13004225085491442,-0.19885867851848207,-0.19363384386341742,-0.17417825774560466,0.03128167783740169,55
5.204134464263916,1.2001254103506203,0.7860310872395834,0.006767565325226106,1024,0.1,4,400,"{'batch_size': 1024, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 400}",-0.16697408354460078,-0.1766222189745855,-0.18329113053968646,-0.1756291443529576,0.006698315886004468,56
4.1561282475789385,1.5435027280403413,0.4073795477549235,0.10005042782175107,1024,0.2,3,300,"{'batch_size': 1024, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 300}",-0.18858173486616478,-0.1926625383266075,-0.18791304572159157,-0.18971910630478797,0.002099147500506194,57
3.4999757607777915,0.5944586825060799,0.5678138732910156,0.18576198739170843,1024,0.0,3,350,"{'batch_size': 1024, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 350}",-0.18478493453297376,-0.18834595867470488,-0.19603280151362806,-0.18972123157376894,0.004693766047557,58
4.757247765858968,0.5251751178098844,0.5923376083374023,0.13017069518103752,1024,0.2,4,400,"{'batch_size': 1024, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 400}",-0.22345707640568838,-0.19076630453218757,-0.17075219013298656,-0.19499185702362085,0.021723147863481194,59
3.348705530166626,0.3499635326009838,0.5357659657796224,0.2213893126734949,1024,0.1,3,300,"{'batch_size': 1024, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 300}",-0.19561496005487303,-0.1886751530133491,-0.20221615126797882,-0.19550208811206696,0.005528665510444981,60
5.922996759414673,1.310072318463255,0.4582662582397461,0.0056424404674949415,1024,0.1,4,350,"{'batch_size': 1024, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 350}",-0.2144118030809241,-0.1864553519024683,-0.2205850217374396,-0.2071507255736107,0.01484926542933908,61
5.14446481068929,1.2003837520320746,0.5990707079569498,0.17182465009627987,1024,0.2,4,350,"{'batch_size': 1024, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 350}",-0.22407049952558594,-0.19862331833463376,-0.2413767180691012,-0.22135684530977362,0.017559161646958678,62
3.627577225367228,0.5030939867871604,0.4413687388102214,0.033565439861705196,1024,0.0,4,300,"{'batch_size': 1024, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 300}",-0.22504962031654582,-0.2252805051369308,-0.22705086680377023,-0.22579366408574897,0.0008939597141262871,63
4.919340451558431,1.499768146762209,0.4176794687906901,0.038839310818560485,1024,0.2,4,300,"{'batch_size': 1024, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 300}",-0.21803287654991577,-0.23015120829172475,-0.23543643324698627,-0.22787350602954226,0.007285231276283102,64
3.8864084084828696,0.32113250012008915,0.5735734303792318,0.192148567895284,1024,0.1,4,300,"{'batch_size': 1024, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 300}",-0.24103638174529457,-0.23485216583968294,-0.22513083466786082,-0.23367312741761279,0.006546714476674722,65
3.941217025121053,0.39607322492620567,0.5735673109690348,0.15816328257424841,1024,0.0,4,350,"{'batch_size': 1024, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 350}",-0.27527327722046435,-0.21756587909435704,-0.20822736862649824,-0.23368884164710654,0.029650754975274373,66
2.533001184463501,0.19295010611314703,0.2951207160949707,0.0395127092122651,1024,0.1,3,200,"{'batch_size': 1024, 'dropout_rate': 0.1, 'hidden_layer_count': 3, 'node_count': 200}",-0.23557914824918527,-0.25384926682199255,-0.29565059053907106,-0.261693001870083,0.02514342431366169,67
2.253267208735148,0.29176326767492683,0.34707919756571454,0.11201273434071637,1024,0.0,3,200,"{'batch_size': 1024, 'dropout_rate': 0.0, 'hidden_layer_count': 3, 'node_count': 200}",-0.26584954392200283,-0.26236377886664997,-0.26960654938336426,-0.26593995739067233,0.002957539758643333,68
2.647061586380005,0.5280196439083721,0.2577269872029622,0.018203459022579048,1024,0.2,3,200,"{'batch_size': 1024, 'dropout_rate': 0.2, 'hidden_layer_count': 3, 'node_count': 200}",-0.3016486318235045,-0.27574632105071084,-0.2820820797389369,-0.2864923442043841,0.01102482805108497,69
2.511574665705363,0.03574568813020824,0.3636033535003662,0.07694279949576177,1024,0.0,4,200,"{'batch_size': 1024, 'dropout_rate': 0.0, 'hidden_layer_count': 4, 'node_count': 200}",-0.3202206713580264,-0.31433695905288817,-0.3403997001635159,-0.3249857768581435,0.011160833044485995,70
3.2159578005472818,0.47173446674930025,0.30759414037068683,0.005300033731820844,1024,0.1,4,200,"{'batch_size': 1024, 'dropout_rate': 0.1, 'hidden_layer_count': 4, 'node_count': 200}",-0.3352522830145325,-0.3418780508991208,-0.3166458368020531,-0.33125872357190217,0.010681059398968261,71
3.201023817062378,0.5009163767632717,0.2980758349100749,0.002077168936110453,1024,0.2,4,200,"{'batch_size': 1024, 'dropout_rate': 0.2, 'hidden_layer_count': 4, 'node_count': 200}",-0.3557295635009593,-0.33551205753314073,-0.31736658029566184,-0.3362027337765873,0.01566923515166859,72
